time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-07-30T01:36:27.589Z,55.4639,-156.5245,23,3.2,ml,,,,0.38,ak,ak0219oz7g7h,2021-10-14T01:09:48.040Z,"149 km SE of Chignik, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2021-07-30T01:26:33.263Z,55.3849,-155.6996,37,4.2,ml,,,,0.59,ak,ak0219oz5b0u,2021-10-14T01:03:23.040Z,"197 km ESE of Chignik, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2021-07-30T01:16:41.643Z,54.7693,-157.0199,33.6,2.8,ml,,,,0.43,ak,ak0219oz36h0,2021-10-14T01:09:56.040Z,"185 km SE of Perryville, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2021-07-30T01:16:17.904Z,54.9706,-157.4354,46.8,2.7,ml,,,,0.65,ak,ak0219oz34n2,2021-10-14T01:09:55.040Z,"150 km SE of Perryville, Alaska",earthquake,,4.9,,,reviewed,ak,ak
2021-07-30T01:12:00.009Z,54.9312,-156.3251,40,2.9,ml,,,,0.6,ak,ak0219oz28e8,2021-10-14T01:09:54.040Z,"200 km SE of Chignik, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2021-07-30T00:55:07.521Z,55.4505,-156.1885,36.6,2.9,ml,,,,0.45,ak,ak0219oyq0up,2021-10-14T01:03:23.040Z,"167 km SE of Chignik, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2021-07-30T00:21:58.213Z,55.5838,-156.0101,35.4,3.1,ml,,,,0.77,ak,ak0219oyiuqd,2021-10-14T01:09:47.040Z,"169 km ESE of Chignik, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2021-07-30T00:21:34.044Z,55.1905,-157.5536,29.8,2.7,ml,,,,0.65,ak,ak0219oyisv0,2021-10-14T01:09:54.040Z,"128 km SE of Perryville, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2021-07-30T00:10:38.888Z,55.0322,-157.4162,35,2.6,ml,,,,0.36,ak,ak0219oyggcw,2021-10-14T01:09:53.040Z,"146 km SE of Perryville, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2021-07-30T00:05:35.368Z,55.0648,-157.5401,16.6,2.7,ml,,,,0.23,ak,ak0219oyfct9,2021-10-14T01:09:47.040Z,"138 km SE of Perryville, Alaska",earthquake,,1,,,reviewed,ak,ak
2021-07-29T23:38:15.345Z,55.1396,-157.0834,16.2,4,ml,,,,0.84,ak,ak0219nos0s4,2021-10-03T05:23:49.040Z,"153 km SSE of Chignik, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2021-07-29T22:55:59.920Z,55.4282,-156.5025,12.7,3.9,ml,,,,0.48,ak,ak0219noabq8,2021-10-03T05:23:47.040Z,"153 km SE of Chignik, Alaska",earthquake,,1,,,reviewed,ak,ak
2021-07-29T22:40:41.075Z,55.3338,-156.9953,25.4,2.7,ml,,,,0.5,ak,ak0219no72tn,2021-10-03T05:25:12.040Z,"138 km SE of Chignik, Alaska",earthquake,,2.2,,,reviewed,ak,ak
2021-07-29T22:25:20.073Z,54.9663,-157.5302,25.5,2.8,ml,,,,0.97,ak,ak0219no3tgn,2021-10-03T05:25:12.040Z,"146 km SE of Perryville, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2021-07-29T22:18:26.920Z,55.1516,-157.1159,0.6,4.8,ml,,,,0.52,ak,ak0219no2c5y,2021-10-03T05:23:46.040Z,"150 km SSE of Chignik, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2021-07-29T22:01:38.681Z,55.4744,-155.5966,19.2,3,ml,,,,0.56,ak,ak0219nnyux5,2021-10-03T05:23:46.040Z,"186 km SSW of Akhiok, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2021-07-29T21:58:11.752Z,55.2292,-157.2819,26.1,2.8,ml,,,,0.49,ak,ak0219nnpgc8,2021-10-03T05:24:58.040Z,"137 km SSE of Chignik, Alaska",earthquake,,1,,,reviewed,ak,ak
2021-07-29T21:39:16.137Z,55.1305,-157.0897,23.9,4.4,ml,,,,0.94,ak,ak0219nnldkb,2021-10-03T05:23:45.040Z,"153 km SSE of Chignik, Alaska",earthquake,,2,,,reviewed,ak,ak
2021-07-29T21:17:44.187Z,55.4493,-155.7188,40.3,3.6,ml,,,,0.72,ak,ak0219nngpvu,2021-10-03T05:23:44.040Z,"192 km SSW of Akhiok, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2021-07-29T21:07:53.736Z,55.1105,-156.9254,16.8,3.4,ml,,,,0.5,ak,ak0219nnelk4,2021-10-03T05:24:35.040Z,"161 km SE of Chignik, Alaska",earthquake,,2.6,,,reviewed,ak,ak
2021-07-29T21:07:10.878Z,55.1721,-157.2099,9.6,3.2,ml,,,,0.4,ak,ak0219nnej8x,2021-10-03T05:24:58.040Z,"145 km SSE of Chignik, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2021-07-29T21:00:04.737Z,54.9511,-158.0184,2.5,4.7,ml,,,,0.74,ak,ak0219nnczma,2021-10-03T05:23:43.040Z,"128 km SSE of Perryville, Alaska",earthquake,,1,,,reviewed,ak,ak
2021-07-29T20:56:01.897Z,54.9036,-157.9536,27.5,2.5,ml,,,,0.56,ak,ak0219nn3kin,2021-10-03T05:24:58.040Z,"135 km SSE of Perryville, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2021-07-29T20:42:02.344Z,54.9273,-157.8532,25,3.1,ml,,,,0.69,ak,ak0219nn0grz,2021-10-03T05:24:57.040Z,"136 km SE of Perryville, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2021-07-29T20:32:43.013Z,55.2152,-156.7591,20.8,5.4,mww,,,,1.12,ak,ak0219nmyhv7,2023-05-06T00:37:56.235Z,"158 km SE of Chignik, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2021-07-29T20:30:34.062Z,55.3622,-156.8545,28.9,5,mb,,,,0.81,ak,ak0219nmy1jo,2021-10-03T05:23:35.040Z,"142 km SE of Chignik, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2021-07-29T20:25:07.040Z,55.1593,-156.7443,20,3.1,ml,,,,0.62,ak,ak0219nmwwzm,2021-10-03T05:23:36.040Z,"163 km SE of Chignik, Alaska",earthquake,,2.6,,,reviewed,ak,ak
2021-07-29T20:23:06.255Z,55.5432,-157.7953,10.7,3.1,ml,,,,0.59,ak,ak0219nmwhy7,2021-10-03T05:24:57.040Z,"91 km SSE of Chignik, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2021-07-29T20:21:06.783Z,55.3828,-156.3087,5.5,3.5,ml,,,,0.7,ak,ak0219nmw2h9,2021-10-03T05:23:35.040Z,"165 km SE of Chignik, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2021-07-29T19:52:49.848Z,55.4924,-155.6819,32.7,3.3,ml,,,,0.71,ak,ak0219nmhcyy,2021-10-03T05:23:34.040Z,"south of Alaska",earthquake,,2,,,reviewed,ak,ak
2021-07-29T19:34:55.863Z,55.3191,-156.5243,21.2,2.5,ml,,,,0.38,ak,ak0219nmdiuq,2021-10-03T05:25:12.040Z,"160 km SE of Chignik, Alaska",earthquake,,2,,,reviewed,ak,ak
2021-07-29T19:32:53.350Z,54.8876,-158.316,13.5,2.6,ml,,,,0.61,ak,ak0219nmd3kp,2021-10-03T05:24:56.040Z,"125 km SSE of Perryville, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2021-07-29T19:29:35.544Z,55.2096,-156.8751,20.5,3.5,ml,,,,0.52,ak,ak0219nmceg5,2021-10-03T05:23:33.040Z,"154 km SE of Chignik, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2021-07-29T19:29:34.935Z,55.2393,-157.0369,20,3.7,ml,,211,1.318,0.31,us,us6000f0bg,2021-10-03T05:23:34.040Z,"145 km SE of Chignik, Alaska",earthquake,3.9,2,0.069,28,reviewed,us,us
2021-07-29T19:14:43.946Z,55.4347,-156.7363,16.3,2.9,ml,,,,0.48,ak,ak0219nm97m2,2021-10-03T05:25:12.040Z,"141 km SE of Chignik, Alaska",earthquake,,12.8,,,reviewed,ak,ak
2021-07-29T19:13:53.486Z,55.3214,-157.0149,25,3,ml,,,,0.4,ak,ak0219nm94um,2021-10-03T05:24:56.040Z,"138 km SE of Chignik, Alaska",earthquake,,2,,,reviewed,ak,ak
2021-07-29T19:11:31.151Z,55.4197,-156.7173,39.7,4.2,ml,,,,0.75,ak,ak0219nm8je3,2021-10-03T05:23:33.040Z,"143 km SE of Chignik, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2021-07-29T18:52:57.989Z,55.5291,-156.7773,25.6,2.7,ml,,,,0.59,ak,ak0219nlw1x5,2021-10-03T05:24:56.040Z,"132 km SE of Chignik, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2021-07-29T18:46:17.059Z,55.1045,-156.7437,19.8,3,ml,,,,0.56,ak,ak0219nlukqx,2021-10-03T05:24:55.040Z,"168 km SE of Chignik, Alaska",earthquake,,2,,,reviewed,ak,ak
2021-07-29T18:37:49.921Z,54.8191,-158.0966,37.2,3,ml,,,,0.43,ak,ak0219nlsq8m,2021-10-03T05:24:55.040Z,"138 km SSE of Perryville, Alaska",earthquake,,2,,,reviewed,ak,ak
2021-07-29T18:22:06.050Z,55.534,-156.6459,23.9,2.8,ml,,,,0.63,ak,ak0219nlpet2,2021-10-03T05:24:55.040Z,"138 km SE of Chignik, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2021-07-29T18:17:13.534Z,55.0968,-157.7099,26.9,2.6,ml,,,,0.38,ak,ak0219nlod02,2021-10-03T05:24:54.040Z,"128 km SE of Perryville, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2021-07-29T18:14:09.266Z,54.8404,-158.2753,7.9,3.2,ml,,,,0.67,ak,ak0219nlnp8x,2021-10-03T05:23:32.040Z,"131 km SSE of Perryville, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2021-07-29T17:51:42.309Z,55.1186,-157.0809,42.5,3.1,ml,,,,0.79,ak,ak0219nla9co,2021-10-03T05:23:31.040Z,"155 km SSE of Chignik, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2021-07-29T17:35:17.056Z,55.4046,-156.6862,18.6,2.7,ml,,,,0.54,ak,ak0219nl6sd5,2021-10-03T05:25:11.040Z,"146 km SE of Chignik, Alaska",earthquake,,3.6,,,reviewed,ak,ak
2021-07-29T17:33:49.823Z,55.4071,-158.3811,25,2.8,ml,,,,0.57,ak,ak0219nl6f8u,2021-10-03T05:24:54.040Z,"73 km SE of Perryville, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2021-07-29T17:27:52.971Z,55.5014,-156.6792,23.6,4,ml,,,,0.78,ak,ak0219nl592c,2021-10-03T05:23:31.040Z,"139 km SE of Chignik, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2021-07-29T17:27:13.452Z,55.5626,-155.1574,15.26,4.2,ml,,205,1.962,0.6,us,us6000f0a9,2021-10-03T05:23:30.040Z,"165 km SSW of Akhiok, Alaska",earthquake,5.5,9.8,0.06,36,reviewed,us,us
2021-07-29T17:22:36.316Z,55.0171,-158.5469,19.7,2.8,ml,,,,0.6,ak,ak0219nl41js,2021-10-03T05:23:30.040Z,"106 km SSE of Perryville, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2021-07-29T17:07:24.450Z,55.264,-155.8592,35,3.5,ml,,225,1.778,1.23,us,us6000f0a4,2021-10-03T05:23:30.040Z,"196 km SE of Chignik, Alaska",earthquake,8.4,2,0.062,34,reviewed,us,us
2021-07-29T17:03:37.087Z,55.0363,-158.4806,19.2,2.6,ml,,,,0.57,ak,ak0219nkzyzs,2021-10-03T05:24:54.040Z,"106 km SSE of Perryville, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2021-07-29T16:59:55.064Z,55.354,-157.6349,11.8,3.2,ml,,,,0.75,ak,ak0219nkqkvm,2021-10-03T05:23:29.040Z,"113 km ESE of Perryville, Alaska",earthquake,,1,,,reviewed,ak,ak
2021-07-29T16:37:56.117Z,54.7051,-156.8653,25,3.3,ml,,,,0.8,ak,ak0219nkluye,2021-10-03T05:23:28.040Z,"197 km SE of Perryville, Alaska",earthquake,,2.6,,,reviewed,ak,ak
2021-07-29T16:34:35.908Z,55.441,-157.0907,9.9,2.5,ml,,,,0.49,ak,ak0219nkl6hy,2021-10-03T05:25:11.040Z,"125 km SE of Chignik, Alaska",earthquake,,2.7,,,reviewed,ak,ak
2021-07-29T16:29:27.505Z,55.7094,-156.067,9.1,3,ml,,,,0.84,ak,ak0219nkk36f,2021-10-03T05:23:29.040Z,"159 km ESE of Chignik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-07-29T16:28:32.399Z,55.3366,-156.6695,2,3,ml,,,,0.65,ak,ak0219nkjvxj,2021-10-03T05:25:11.040Z,"152 km SE of Chignik, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2021-07-29T16:26:14.828Z,55.3197,-156.7139,14,2.6,ml,,,,0.57,ak,ak0219nkjf56,2021-10-03T05:25:10.040Z,"151 km SE of Chignik, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2021-07-29T16:21:27.598Z,55.6779,-155.5179,40.3,3,ml,,,,0.56,ak,ak0219nkieht,2021-10-03T05:24:54.040Z,"163 km SSW of Akhiok, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2021-07-29T16:17:01.414Z,55.1025,-157.0662,25.5,2.6,ml,,,,0.45,ak,ak0219nkhgnx,2021-10-03T05:25:10.040Z,"157 km SSE of Chignik, Alaska",earthquake,,1,,,reviewed,ak,ak
2021-07-29T16:09:11.784Z,55.1678,-156.9458,36.3,5.3,mwr,,,,0.88,ak,ak0219nkfrum,2023-05-06T00:37:59.192Z,"155 km SE of Chignik, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2021-07-29T16:08:02.359Z,55.5285,-155.7524,37.2,4.5,ml,,,,0.41,ak,ak0219nkffxs,2021-10-03T05:24:53.040Z,"185 km SSW of Akhiok, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2021-07-29T15:59:56.780Z,54.9,-158.2709,7.1,2.8,ml,,,,0.57,ak,ak0219nk55ft,2021-10-03T05:24:53.040Z,"125 km SSE of Perryville, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2021-07-29T15:53:41.960Z,55.449,-156.257,27.1,3.1,ml,,,,0.57,ak,ak0219nk3tss,2021-10-03T05:23:27.040Z,"164 km SE of Chignik, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2021-07-29T15:29:56.475Z,54.897,-158.3076,17.7,3.2,ml,,,,0.7,ak,ak0219njypzb,2021-10-03T05:24:53.040Z,"124 km SSE of Perryville, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2021-07-29T15:27:59.830Z,55.1191,-157.4258,20.6,2.7,ml,,,,0.64,ak,ak0219njyaq7,2021-10-03T05:25:09.040Z,"139 km SE of Perryville, Alaska",earthquake,,2.8,,,reviewed,ak,ak
2021-07-29T15:20:44.129Z,54.9547,-156.2962,12.8,2.8,ml,,,,0.5,ak,ak0219njx3sj,2021-10-03T05:24:52.040Z,"199 km SE of Chignik, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2021-07-29T15:19:15.051Z,55.1988,-157.175,2.4,2.5,ml,,,,0.81,ak,ak0219njwilr,2021-10-03T05:24:52.040Z,"144 km SSE of Chignik, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2021-07-29T15:13:16.427Z,55.2663,-156.8576,22.8,3.6,ml,,,,0.58,ak,ak0219njv7pq,2021-10-03T05:23:27.040Z,"150 km SE of Chignik, Alaska",earthquake,,3.3,,,reviewed,ak,ak
2021-07-29T15:12:00.700Z,55.3584,-157.0656,16.9,2.6,ml,,,,0.7,ak,ak0219njuyfa,2021-10-03T05:25:09.040Z,"133 km SE of Chignik, Alaska",earthquake,,3.4,,,reviewed,ak,ak
2021-07-29T15:06:51.185Z,55.6104,-156.7368,3.8,2.9,ml,,,,0.54,ak,ak0219njtryx,2021-10-03T05:23:26.040Z,"129 km SE of Chignik, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2021-07-29T15:02:21.010Z,55.2415,-157.0806,17.3,2.7,ml,,,,0.75,ak,ak0219njsutx,2021-10-03T05:25:09.040Z,"143 km SE of Chignik, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2021-07-29T14:57:49.119Z,55.1045,-155.5486,20,3.6,ml,,,,0.74,ak,ak0219njj9p9,2021-10-03T05:23:25.040Z,"222 km SSW of Akhiok, Alaska",earthquake,,0,,,reviewed,ak,ak
2021-07-29T14:56:21.029Z,55.4755,-156.3028,34,2.8,ml,,,,0.6,ak,ak0219njizw6,2021-10-03T05:25:08.040Z,"159 km SE of Chignik, Alaska",earthquake,,2.4,,,reviewed,ak,ak
2021-07-29T14:52:35.805Z,54.9015,-157.6032,20.4,3.1,ml,,,,0.61,ak,ak0219nji65c,2021-10-03T05:23:26.040Z,"148 km SE of Perryville, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2021-07-29T14:49:37.355Z,55.124,-158.7724,24.2,2.6,ml,,,,0.65,ak,ak0219njhiwk,2021-10-03T05:24:52.040Z,"90 km SSE of Perryville, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2021-07-29T14:48:18.401Z,55.2108,-157.3799,16.7,3,ml,,,,0.66,ak,ak0219njhagf,2021-10-03T05:24:51.040Z,"Alaska Peninsula",earthquake,,1.6,,,reviewed,ak,ak
2021-07-29T14:47:35.321Z,55.3666,-158.002,9.5,2.6,ml,,,,0.82,ak,ak0219njh3l9,2021-10-03T05:24:51.040Z,"94 km SE of Perryville, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2021-07-29T14:45:50.793Z,55.1093,-157.2531,13.5,2.8,ml,,,,0.66,ak,ak0219njgt93,2021-10-03T05:24:51.040Z,"149 km SE of Perryville, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2021-07-29T14:42:58.239Z,55.468,-156.6943,13.3,2.8,ml,,,,0.6,ak,ak0219njg66o,2021-10-03T05:23:25.040Z,"141 km SE of Chignik, Alaska",earthquake,,1,,,reviewed,ak,ak
2021-07-29T14:32:37.232Z,54.9185,-158.3214,19.7,2.5,ml,,,,0.52,ak,ak0219njdvyj,2021-10-03T05:25:08.040Z,"122 km SSE of Perryville, Alaska",earthquake,,3.6,,,reviewed,ak,ak
2021-07-29T14:20:12.597Z,55.0523,-156.4048,41.1,3,ml,,,,0.68,ak,ak0219njbhzj,2021-10-03T05:24:50.040Z,"186 km SE of Chignik, Alaska",earthquake,,2.3,,,reviewed,ak,ak
2021-07-29T14:15:50.067Z,55.3002,-155.6324,37.2,3,ml,,,,0.53,ak,ak0219njadz4,2021-10-03T05:23:24.040Z,"204 km SSW of Akhiok, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2021-07-29T14:07:42.483Z,54.6507,-156.7937,25,3.4,ml,,,,0.51,ak,ak0219nj8j6a,2021-10-03T05:23:24.040Z,"204 km SE of Perryville, Alaska",earthquake,,2,,,reviewed,ak,ak
2021-07-29T14:05:28.908Z,55.5765,-156.7959,9.1,2.5,ml,,,,0.51,ak,ak0219nj830e,2021-10-03T05:24:50.040Z,"128 km SE of Chignik, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2021-07-29T14:03:00.800Z,55.3905,-157.2572,7.5,3.2,ml,,,,0.77,ak,ak0219nj7lds,2021-10-03T05:25:08.040Z,"123 km SE of Chignik, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2021-07-29T14:02:04.131Z,55.0158,-156.4785,20.1,3.3,ml,,,,0.68,ak,ak0219nj7f97,2021-10-03T05:23:24.040Z,"186 km SE of Chignik, Alaska",earthquake,,2.2,,,reviewed,ak,ak
2021-07-29T13:48:10.583Z,55.0887,-157.0149,11.9,3.5,ml,,,,0.51,ak,ak0219nivtu7,2021-10-03T05:23:23.040Z,"160 km SSE of Chignik, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2021-07-29T13:37:33.474Z,55.3693,-157.8488,6.2,2.5,ml,,,,0.86,ak,ak0219nitiuz,2021-10-03T05:24:50.040Z,"101 km SE of Perryville, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2021-07-29T13:35:25.020Z,55.6332,-156.6049,25,2.6,ml,,,,0.44,ak,ak0219nit2k6,2021-10-03T05:25:08.040Z,"134 km SE of Chignik, Alaska",earthquake,,3.7,,,reviewed,ak,ak
2021-07-29T13:33:24.395Z,55.0139,-157.7361,9.9,2.6,ml,,,,0.47,ak,ak0219nisn2v,2021-10-03T05:25:07.040Z,"133 km SE of Perryville, Alaska",earthquake,,5.4,,,reviewed,ak,ak
2021-07-29T13:30:12.683Z,55.5406,-155.6766,7.2,3.7,ml,,,,0.55,ak,ak0219nirysc,2021-10-03T05:23:23.040Z,"182 km SSW of Akhiok, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2021-07-29T13:22:33.638Z,55.1295,-157.1209,19.2,2.6,ml,,,,0.46,ak,ak0219niqawz,2021-10-03T05:25:07.040Z,"152 km SSE of Chignik, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2021-07-29T13:17:50.035Z,55.7155,-155.9787,28.3,4.5,ml,,,,0.69,ak,ak0219nip9p1,2021-10-03T05:23:22.040Z,"164 km ESE of Chignik, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2021-07-29T13:16:39.729Z,55.1179,-157.2539,9.8,2.9,ml,,,,1.05,ak,ak0219nip138,2021-10-03T05:25:07.040Z,"Alaska Peninsula",earthquake,,4.2,,,reviewed,ak,ak
2021-07-29T13:14:50.783Z,54.8833,-157.628,25,4.1,ml,,,,0.81,ak,ak0219niom8n,2021-10-03T05:23:22.040Z,"149 km SE of Perryville, Alaska",earthquake,,1,,,reviewed,ak,ak
2021-07-29T13:12:16.169Z,55.7251,-155.8219,23.6,2.9,ml,,,,0.54,ak,ak0219nio4e0,2021-10-03T05:24:50.040Z,"169 km SW of Akhiok, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2021-07-29T13:03:08.050Z,55.2948,-157.4086,24.4,2.7,ml,,,,0.53,ak,ak0219nim6by,2021-10-03T05:24:49.040Z,"127 km SSE of Chignik, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2021-07-29T13:01:23.486Z,55.2317,-157.1872,11.7,2.6,ml,,,,0.65,ak,ak0219nils3g,2021-10-03T05:25:06.040Z,"140 km SSE of Chignik, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2021-07-29T12:56:37.514Z,55.127,-156.9917,10.7,2.8,ml,,,,0.47,ak,ak0219nic717,2021-10-03T05:24:49.040Z,"157 km SSE of Chignik, Alaska",earthquake,,1,,,reviewed,ak,ak
2021-07-29T12:51:51.282Z,54.8231,-158.242,4.7,3.4,ml,,,,0.68,ak,ak0219nib4yv,2021-10-03T05:23:21.040Z,"133 km SSE of Perryville, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2021-07-29T12:50:08.531Z,55.3406,-157.8991,28.6,2.5,ml,,,,0.5,ak,ak0219niatqt,2021-10-03T05:24:49.040Z,"100 km SE of Perryville, Alaska",earthquake,,1,,,reviewed,ak,ak
2021-07-29T12:42:44.664Z,55.3025,-157.1905,23.6,4.3,ml,,,,0.79,ak,ak0219ni968r,2021-10-03T05:23:21.040Z,"134 km SE of Chignik, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2021-07-29T12:36:02.169Z,55.1432,-157.3246,13,2.7,ml,,,,0.58,ak,ak0219ni7swo,2021-10-03T05:25:06.040Z,"143 km SE of Perryville, Alaska",earthquake,,2.4,,,reviewed,ak,ak
2021-07-29T12:32:06.737Z,55.6052,-156.5761,25,3.6,ml,,,,0.57,ak,ak0219ni6y49,2021-10-03T05:23:21.040Z,"137 km SE of Chignik, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2021-07-29T12:28:24.259Z,55.0786,-157.5905,36.1,3.7,ml,,,,0.6,ak,ak0219ni64u0,2021-10-03T05:23:20.040Z,"135 km SE of Perryville, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2021-07-29T12:23:30.174Z,55.5833,-156.8299,10.6,3.5,ml,,,,0.7,ak,ak0219ni52dz,2021-10-03T05:23:20.040Z,"126 km SE of Chignik, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2021-07-29T12:17:57.235Z,55.0663,-157.5724,0.7,3.4,ml,,,,0.58,ak,ak0219ni3xvb,2021-10-03T05:23:20.040Z,"136 km SE of Perryville, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2021-07-29T12:16:05.971Z,55.1174,-155.6982,2.7,2.9,ml,,,,0.84,ak,ak0219ni3ivp,2021-10-03T05:25:06.040Z,"214 km SE of Chignik, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2021-07-29T12:10:29.776Z,55.6301,-156.3752,12.9,2.6,ml,,,,0.62,ak,ak0219ni2bqe,2021-10-03T05:24:49.040Z,"146 km ESE of Chignik, Alaska",earthquake,,1,,,reviewed,ak,ak
2021-07-29T12:04:04.282Z,55.1246,-157.12,22.3,2.6,ml,,,,0.58,ak,ak0219ni0yvc,2021-10-03T05:24:48.040Z,"153 km SSE of Chignik, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2021-07-29T11:58:41.091Z,55.5321,-156.1524,20,2.7,ml,,,,0.64,ak,ak0219nhr625,2021-10-03T05:25:06.040Z,"164 km ESE of Chignik, Alaska",earthquake,,2.2,,,reviewed,ak,ak
2021-07-29T11:56:04.773Z,55.399,-156.9034,25.5,3.2,ml,,,,0.57,ak,ak0219nhqoul,2021-10-03T05:24:32.040Z,"137 km SE of Chignik, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2021-07-29T11:55:19.906Z,55.1388,-157.185,15.5,3,ml,,,,0.6,ak,ak0219nhqh7i,2021-10-03T05:24:48.040Z,"149 km SSE of Chignik, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2021-07-29T11:51:51.929Z,55.2116,-158.1316,28,2.5,ml,,,,0.7,ak,ak0219nhpovs,2021-10-03T05:25:05.040Z,"100 km SE of Perryville, Alaska",earthquake,,5.7,,,reviewed,ak,ak
2021-07-29T11:47:55.862Z,55.2286,-157.4471,26.3,3.5,ml,,,,0.51,ak,ak0219nhou2b,2021-10-03T05:23:19.040Z,"131 km SE of Perryville, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2021-07-29T11:41:31.270Z,55.1355,-157.2188,26.8,3.5,ml,,,,0.58,ak,ak0219nhni3f,2021-10-03T05:23:19.040Z,"148 km SSE of Chignik, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2021-07-29T11:40:02.229Z,55.6872,-156.4795,25.3,2.6,ml,,,,0.53,ak,ak0219nhn8vc,2021-10-03T05:24:48.040Z,"137 km ESE of Chignik, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2021-07-29T11:36:15.951Z,55.1661,-157.7818,32.9,2.6,ml,,,,0.33,ak,ak0219nhmed7,2021-10-03T05:25:05.040Z,"119 km SE of Perryville, Alaska",earthquake,,7.1,,,reviewed,ak,ak
2021-07-29T11:32:09.625Z,55.6231,-155.9848,6,2.6,ml,,,,0.54,ak,ak0219nhlj0i,2021-10-03T05:25:05.040Z,"168 km ESE of Chignik, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2021-07-29T11:29:21.714Z,55.2958,-157.4468,13.5,3.5,ml,,,,0.56,ak,ak0219nhkx4i,2021-10-03T05:23:19.040Z,"126 km SSE of Chignik, Alaska",earthquake,,0.7,,,reviewed,ak,ak
